func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD,Parent_Ion_Mass,Charge,Weka_Feature(optional)
1,1,86.0938,0,35.4123,5150,6.11886,2.3,-1,1,-1,673.8557935,2+,
1,2,147.1426,0,40.373,2796,5.44289,2.61,-1,1,-1,673.8557935,2+,
1,3,159.1463,0,43.3959,3784,5.59167,2.81,-1,1,-1,673.8557935,2+,
1,5,173.1683,0,46.4592,2947,5.48002,3,-1,1,-1,673.8557935,2+,
1,4,181.1383,0,44.9327,5615,6.02732,2.87,-1,1,-1,673.8557935,2+,
1,8,183.1546,0,46.9101,2460,5.37973,3,-1,1,-1,673.8557935,2+,
1,7,183.1919,0,46.8877,3343,5.89004,3,-1,1,-1,673.8557935,2+,
1,6,199.1532,0,46.6371,7710,5.66122,3,-1,1,-1,673.8557935,2+,
1,10,201.1711,0,48.0666,3487,5.52569,3.13,-1,1,-1,673.8557935,2+,
1,9,209.1405,0,47.7822,10261,6.19801,3.06,-1,1,-1,673.8557935,2+,
1,11,227.1568,0,49.2154,5376,5.99804,3.19,-1,1,-1,673.8557935,2+,
1,12,260.258,0,60.5293,6267,5.58118,3.9,-1,1,-1,673.8557935,2+,
1,17,294.2478,0,65.1516,8729,6.16969,4.22,-1,1,-1,673.8557935,2+,
1,18,322.2519,0,65.5122,4857,7.29412,4.21,-1,1,-1,673.8557935,2+,
1,21,340.2663,0,67.8207,3638,5.85607,4.34,-1,1,-1,673.8557935,2+,
1,16,344.2367,0,65.1504,3034,6.43151,4.21,-1,1,-1,673.8557935,2+,
1,22,381.2984,0,70.1911,7466,6.00048,4.53,-1,1,-1,673.8557935,2+,
1,24,391.273,0,70.963,28192,6.27584,4.53,-1,1,-1,673.8557935,2+,
1,35,391.3239,0,76.8847,5756,4.48451,4.92,-1,1,-1,673.8557935,2+,
1,23,392.291,0,70.4386,10119,5.88208,4.53,-1,1,-1,673.8557935,2+,
1,25,409.2911,0,71.8657,22771,6.88139,4.6,-1,1,-1,673.8557935,2+,
1,26,410.309,0,72.0283,7123,6.37286,4.66,-1,1,-1,673.8557935,2+,
1,31,427.3133,0,74.8198,5896,6.13595,4.79,-1,1,-1,673.8557935,2+,
1,30,431.285,0,74.0037,8087,6.85812,4.79,-1,1,-1,673.8557935,2+,
1,13,460.8481,0,62.198,1755,4.42041,4.02,-1,1,-1,673.8557935,2+,
1,38,462.3708,0,81.0734,12140,6.56737,5.24,-1,1,-1,673.8557935,2+,
1,37,463.3786,0,80.9916,3867,6.27618,5.17,-1,1,-1,673.8557935,2+,
