func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal
1,5,55.0636,0.0,16.3564,180,180.0
1,9,61.0501,0.0,16.4375,569,569.0
1,6,69.0815,0.0,16.3666,215,215.0
1,7,70.0765,0.0,16.3724,3200,3200.0
1,17,72.0925,0.0,16.6789,2674,2674.0
1,14,74.072,0.0,16.6189,669,669.0
1,2,80.0251,0.0,16.227,835,835.0
1,8,84.0585,0.0,16.4326,250,250.0
1,11,84.094,0.0,16.5089,323,323.0
1,19,86.1103,0.0,16.8101,4068,4068.0
1,4,87.0581,0.0,16.3109,272,272.0
1,20,87.1122,0.0,16.8242,237,237.0
1,16,89.0742,0.0,16.6717,915,915.0
1,41,99.0025,0.0,19.57,255,255.0
1,18,102.0705,0.0,16.7411,336,336.0
1,1,110.045,0.0,16.1558,2752,2752.0
1,12,110.0883,0.0,16.5123,4585,4585.0
1,3,110.5469,0.0,16.2717,220,220.0
1,13,111.0918,0.0,16.5584,229,229.0
1,24,115.104,0.0,17.2136,471,471.0
1,23,116.0905,0.0,17.1099,189,189.0
1,26,120.1003,0.0,17.4051,2425,2425.0
1,10,121.0868,0.0,16.4666,198,198.0
1,30,121.1033,0.0,17.6267,231,231.0
1,21,122.1003,0.0,16.8488,979,979.0
1,104,211.1533,0.0,25.948,1505,1505.0
1,181,340.7198,0.0,31.874298,1346,1346.0
1,51,159.0444,0.0,21.0026,1342,1342.0
1,343,341.29,0.0,51.2134,1285,1285.0
1,450,684.4588,0.0,91.5559,1253,1253.0
1,385,454.3133,0.0,58.6698,1251,1251.0
1,220,285.1806,0.0,35.4894,1193,1193.0
1,77,197.0238,0.0,24.2795,1166,1166.0
1,421,601.4072,0.0,75.5256,1163,1163.0
1,32,136.0973,0.0,18.26,1122,1122.0
1,237,454.7449,0.0,36.3229,1095,1095.0
1,47,145.0154,0.0,20.2918,1056,1056.0
1,454,680.4405,0.0,93.1158,1037,1037.0
1,426,543.359,0.0,78.0488,1015,1015.0
1,260,438.2921,0.0,38.8943,1013,1013.0
1,290,322.9316,0.0,42.1257,1011,1011.0
1,22,133.1075,0.0,16.9068,1007,1007.0
1,142,403.6969,0.0,29.0807,1002,1002.0
