func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD,Parent_Ion_Mass,Charge,Weka_Feature(optional)
2,1506,674.695,27.68846,52,49767,674.695,3.61,-1,1,-1,721.854108,2+,
2,1507,681.8799,27.70183,63.1,21478,681.8799,4.37,-1,1,-1,721.854108,2+,
2,1508,642.35187,27.70624,60.4,29950,642.35187,4.16,-1,1,-1,721.854108,2+,
2,1509,527.31464,27.70777,50.2,193206,527.31464,3.48,-1,1,-1,721.854108,2+,
2,1510,680.87646,27.71033,63.199997,59177,680.87646,4.37,-1,1,-1,721.854108,2+,
2,1511,528.31714,27.71107,50,33467,528.31714,3.48,-1,1,-1,721.854108,2+,
2,1512,634.33795,27.71373,57.1,32596,634.33795,3.95,-1,1,-1,721.854108,2+,
2,1513,527.81665,27.72123,50.3,100314,527.81665,3.48,-1,1,-1,721.854108,2+,
2,1514,633.8366,27.72419,57.1,51049,633.8366,3.95,-1,1,-1,721.854108,2+,
2,1515,681.3785,27.72671,63.1,43142,681.3785,4.37,-1,1,-1,721.854108,2+,
2,1516,442.7135,27.7786,44.4,61307,442.7135,3.06,-1,1,-1,721.854108,2+,
2,1517,643.35034,27.77955,61,54674,643.35034,4.23,-1,1,-1,721.854108,2+,
2,1518,749.9063,27.78089,70.9,19980,749.9063,4.85,-1,1,-1,721.854108,2+,
2,1519,468.22888,27.78104,41.3,29312,468.22888,2.86,-1,1,-1,721.854108,2+,
2,1520,474.56793,27.78139,41.6,219739,474.56793,2.86,-1,1,-1,721.854108,2+,
2,1521,699.375,27.7822,108,15428,699.375,7.47,-1,1,-1,721.854108,2+,
2,1522,262.66205,27.78258,31.5,18962,262.66205,2.18,-1,1,-1,721.854108,2+,
2,1523,474.0288,27.78292,41.5,26773,474.0288,2.86,-1,1,-1,721.854108,2+,
2,1524,473.89987,27.78337,41.6,706537,473.89987,2.86,-1,1,-1,721.854108,2+,
2,1525,436.21652,27.78348,41.9,21155,436.21652,2.86,-1,1,-1,721.854108,2+,
2,1526,710.8484,27.78349,64.3,95576,710.8484,4.43,-1,1,-1,721.854108,2+,
